LECROYWR6051,12904,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,03-Jan-2002 10:57:06,0                 
Time,Ampl
-0.0050000376,-0.0057453
-0.0049999376,-0.00486141
-0.0049998376,-0.00486141
-0.0049997376,-0.00530335
-0.0049996376,-0.00530335
-0.0049995376,-0.00486141
-0.0049994376,-0.0057453
-0.0049993376,-0.00397751
-0.0049992376,-0.00486141
-0.0049991376,-0.00397751
-0.0049990376,-0.00486141
-0.0049989376,-0.00441946
-0.0049988376,-0.00486141
-0.0049987376,-0.00397751
-0.0049986376,-0.0057453
-0.0049985376,-0.00441946
-0.0049984376,-0.00530335
-0.0049983376,-0.00530335
-0.0049982376,-0.0057453
-0.0049981376,-0.0057453
-0.0049980376,-0.0057453
-0.0049979376,-0.00397751
-0.0049978376,-0.00486141
-0.0049977376,-0.0057453
-0.0049976376,-0.00618724
-0.0049975376,-0.00486141
-0.0049974376,-0.00530335
-0.0049973376,-0.0057453
-0.0049972376,-0.00662919
-0.0049971376,-0.00486141
-0.0049970376,-0.0057453
-0.0049969376,-0.00441946
-0.0049968376,-0.00530335
-0.0049967376,-0.00486141
-0.0049966376,-0.00618724
-0.0049965376,-0.00486141
-0.0049964376,-0.00618724
-0.0049963376,-0.00486141
-0.0049962376,-0.00530335
-0.0049961376,-0.0057453
-0.0049960376,-0.00662919
-0.0049959376,-0.00486141
-0.0049958376,-0.00530335
-0.0049957376,-0.0057453
-0.0049956376,-0.0057453
-0.0049955376,-0.0057453
-0.0049954376,-0.00530335
-0.0049953376,-0.0057453
-0.0049952376,-0.00530335
-0.0049951376,-0.00486141
-0.0049950376,-0.0057453
-0.0049949376,-0.00530335
-0.0049948376,-0.00618724
-0.0049947376,-0.0057453
-0.0049946376,-0.0057453
-0.0049945376,-0.00530335
-0.0049944376,-0.00618724
-0.0049943376,-0.00530335
-0.0049942376,-0.00662919
-0.0049941376,-0.00530335
-0.0049940376,-0.00662919
-0.0049939376,-0.00530335
-0.0049938376,-0.0057453
-0.0049937376,-0.0057453
-0.0049936376,-0.00530335
-0.0049935376,-0.00530335
-0.0049934376,-0.0057453
-0.0049933376,-0.00618724
-0.0049932376,-0.00530335
-0.0049931376,-0.00618724
-0.0049930376,-0.00662919
-0.0049929376,-0.0057453
-0.0049928376,-0.00618724
-0.0049927376,-0.00530335
-0.0049926376,-0.00618724
-0.0049925376,-0.00530335
-0.0049924376,-0.00618724
-0.0049923376,-0.00530335
-0.0049922376,-0.0057453
-0.0049921376,-0.00662919
-0.0049920376,-0.00618724
-0.0049919376,-0.0057453
-0.0049918376,-0.00662919
-0.0049917376,-0.00530335
-0.0049916376,-0.00707114
-0.0049915376,-0.00530335
-0.0049914376,-0.00618724
-0.0049913376,-0.00530335
-0.0049912376,-0.00618724
-0.0049911376,-0.00530335
-0.0049910376,-0.0057453
-0.0049909376,-0.00530335
-0.0049908376,-0.00662919
-0.0049907376,-0.00486141
-0.0049906376,-0.0057453
-0.0049905376,-0.00530335
-0.0049904376,-0.0057453
-0.0049903376,-0.0057453
-0.0049902376,-0.00618724
-0.0049901376,-0.0057453
-0.0049900376,-0.00618724
-0.0049899376,-0.00662919
-0.0049898376,-0.0057453
-0.0049897376,-0.00530335
-0.0049896376,-0.0057453
-0.0049895376,-0.0057453
-0.0049894376,-0.0057453
-0.0049893376,-0.00530335
-0.0049892376,-0.00486141
-0.0049891376,-0.00618724
-0.0049890376,-0.0057453
-0.0049889376,-0.0057453
-0.0049888376,-0.00618724
-0.0049887376,-0.00486141
-0.0049886376,-0.00618724
-0.0049885376,-0.00486141
-0.0049884376,-0.0057453
-0.0049883376,-0.0057453
-0.0049882376,-0.0057453
-0.0049881376,-0.0057453
-0.0049880376,-0.0057453
-0.0049879376,-0.0057453
-0.0049878376,-0.00530335
-0.0049877376,-0.00618724
-0.0049876376,-0.00618724
-0.0049875376,-0.00530335
-0.0049874376,-0.00618724
-0.0049873376,-0.00486141
-0.0049872376,-0.0057453
-0.0049871376,-0.00530335
-0.0049870376,-0.00530335
-0.0049869376,-0.00441946
-0.0049868376,-0.00530335
-0.0049867376,-0.00397751
-0.0049866376,-0.00618724
-0.0049865376,-0.00441946
-0.0049864376,-0.0057453
-0.0049863376,-0.00530335
-0.0049862376,-0.0057453
-0.0049861376,-0.00397751
-0.0049860376,-0.0057453
-0.0049859376,-0.00486141
-0.0049858376,-0.00530335
-0.0049857376,-0.00441946
